"","Cardiac.Fibroblasts","Ventricular.Cardiomyocyte","Endothelial.Cell","Schwann.Cell","Cardiac.Pericyte","Macrophage"
"chr19-46730001-46735000",-0.144269805492825,-0.0861468359805631,-0.0604265073294766,-0.0781512230673147,-0.124391669365406,0.790385661146241
"chr19-46795001-46800000",0.84893896909235,-0.350286412699146,-0.183533567216866,-0.121124082403571,-0.0818412407362735,-0.103028137434594
"chr19-47310001-47315000",-0.145907852734787,-0.130766680594862,-0.0779135013202222,-0.00964532162579019,-0.101990439900809,0.830663961082295
"chr19-47315001-47320000",-0.0304549754569553,-0.185124566519622,-0.0949296968701333,0.0247362041230879,-0.108946230561997,0.800503655700438
"chr19-47320001-47325000",-0.235710012439667,-0.264298773573613,-0.108329155332456,-0.110971231985013,-0.169601946276437,0.939403091358419
"chr19-47330001-47335000",-0.184925953770585,-0.229695763933704,0.0359480311259209,-0.0901001928147,3.46015489704736e-06,0.81514107585608
"chr19-47335001-47340000",-0.188585337324501,-0.150183841414307,0.0205277705054588,-0.0606451390007086,-0.183802457031174,0.823658523981329
"chr19-47375001-47380000",-0.753705533054398,0.801167971239804,-0.560085977245675,-0.31961363359017,-0.358816751025286,-0.340280543760498
"chr19-47620001-47625000",-0.589189208796811,0.754957383381631,-0.39403165862822,-0.231212663926362,-0.125261165197142,-0.246032627637057
"chr19-49165001-49170000",-0.74049917203586,0.769405660285437,-0.322325344477314,-0.160239263051739,-0.197251686268874,-0.348474880036533
"chr19-49195001-49200000",-0.538821134544918,0.754532924760206,-0.319248932325683,-0.233021818933813,-0.171654514371101,-0.384695623926185
"chr19-49215001-49220000",-0.805239677434879,0.870622599193765,-0.513342753713232,-0.140898807873467,-0.408312363845664,-0.451061037623315
"chr19-49520001-49525000",-0.128812270176272,-0.115847174733914,-0.0322315126854328,-0.0764691373228816,-0.0871003466971988,0.799040065296786
"chr19-49820001-49825000",-0.545834569056538,0.75513043542407,-0.257075146001369,-0.207028505387704,-0.152833718856427,-0.217973176077408
"chr19-49965001-49970000",-0.319245388891335,-0.169732750443585,-0.0859197116445394,0.0201028938360372,-0.0471177911419864,0.898854170593074
"chr19-50195001-50200000",-0.569978608203559,0.771637232554391,-0.410446723720321,-0.111904138314557,-0.0996499953637885,-0.167120761040442
"chr19-50200001-50205000",-0.799400819571325,0.814206987192169,-0.762194251683127,0.0213041917681318,-0.49067411921576,-0.535426662060619
"chr19-50205001-50210000",-0.993181429253173,0.837320023193413,-0.362747252011859,-0.261365317848826,-0.285876864741452,-0.292440978769294
"chr19-50225001-50230000",-0.403382062435934,0.812255115703246,-0.221147263223876,-0.126217215995598,-0.298628941885597,-0.169130816915741
"chr19-50495001-50500000",-0.841940777912464,0.929261547723031,-0.883969160255671,-0.148861697984688,-0.816337234346832,-0.862483348246543
"chr19-50500001-50505000",-0.918215908991775,0.911204747285158,-0.78347953285757,-0.249035813072231,-0.798638798331369,-0.762123676496335
"chr19-51120001-51125000",-0.0159628243207262,-0.253539815485068,-0.220140453704234,-0.141656968514731,-0.0112006286378902,0.808304486117128
"chr19-51125001-51130000",-0.0392545791494327,-0.595070388447485,-0.128158520361947,-0.0750712730807614,0.128806496570665,0.790135431329674
"chr19-51135001-51140000",0.00885494004823566,-0.574308569123373,-0.12382074258226,-0.062764808997138,0.0493890978874925,0.787038949365276
"chr19-51140001-51145000",-0.212943790078177,-0.218012503889039,-0.130804947746198,0.00610283726418552,0.148465561702884,0.80533094840621
"chr19-51360001-51365000",-0.775255003053464,0.79567382963501,-0.402742483772973,-0.0366796185444003,-0.430968106465432,-0.396650452121969
"chr19-51415001-51420000",-0.147411730524031,-0.146544108380262,-0.155066167702834,-0.059024316662321,-0.0529315989865768,0.85412678306067
"chr19-51430001-51435000",-0.0338854464279812,-0.306292449849998,-0.0139947747003347,-0.0169827256606612,-0.139500340485289,0.833751575954235
"chr19-51460001-51465000",-0.169396278372777,-0.17596833008664,-0.0873828720048279,-0.0667449828764328,-0.106341639890803,0.872786869384149
"chr19-51500001-51505000",-0.106104732537524,-0.172282108866348,-0.00271147184487891,0.00519573433945379,-0.193691721687512,0.751790132057884
"chr19-51735001-51740000",-0.105993900790926,-0.226101798697495,-0.170781377756168,0.097320075074482,-0.127000169539199,0.873839621574029
"chr19-51750001-51755000",-0.0530022026100705,-0.250473122409676,-0.0828861914426546,-0.0939676436823219,-0.273375216228833,0.858825200335144
"chr19-51815001-51820000",-0.120448010234491,-0.13677480259175,-0.0817609381601478,-0.0375907814842818,-0.0571430157601581,0.82438378328341
"chr19-51820001-51825000",-0.134603083554536,-0.155499812681701,-0.188907263009026,-0.0660222598393662,-0.131731591479892,0.873472844128056
"chr19-52205001-52210000",-0.378499452819773,0.751475494303739,-0.312889697902744,-0.102619315239367,-0.0888330989311883,-0.337604504016144
"chr19-53820001-53825000",-0.157033464383911,-0.159480526535694,-0.0513522106686528,0.0842126154821363,-0.209721688845342,0.852186154941703
"chr19-53980001-53985000",-0.216742344481865,-0.183985695899954,0.787133909403466,-0.0929603532859942,-0.140383327017854,0.0309149343623218
"chr19-54245001-54250000",-0.183047322556199,-0.331519365557927,-0.100290736002918,-0.0938737258639496,-0.196521236804357,0.949925072154698
"chr19-54255001-54260000",-0.113340235231846,-0.131587074544176,-0.11333658690235,-0.0607571483955761,-0.0894702292047096,0.830496510930967
"chr19-54270001-54275000",-0.252910151088787,-0.23931065527693,-0.0793521332434691,-0.00944986501657929,-0.112364320065852,0.935034547124942
"chr19-54280001-54285000",-0.376959388156497,-0.188715713824455,-0.0219227538612349,-0.0376601936743623,-0.131118110415336,0.890513518467389
"chr19-54310001-54315000",-0.0949501623024247,-0.153551612660009,-0.107022617439612,-0.0431851236147488,-0.233608864678873,0.84932300926452
"chr19-54315001-54320000",-0.23263738628433,-0.217771085976066,-0.0795811973962031,0.0442944299819496,-0.0200670800078928,0.801036147908732
"chr19-54360001-54365000",-0.0598019662039426,-0.213104961441333,-0.120518785755776,0.00583635894735814,0.0204012593592396,0.786578020974588
"chr19-54365001-54370000",-0.184529156819482,-0.268530964770015,-0.127542571693437,-0.0409813495651252,0.0879872350656401,0.865387784005746
"chr19-54370001-54375000",-0.250426689425231,-0.243409757904805,-0.16026861882296,-0.00504461123334056,-0.0741816598680338,0.955090180602657
"chr19-54375001-54380000",-0.243414507883363,-0.195060127158089,-0.0616647414473323,-0.0277708487088249,-0.221538383064706,0.910424487961747
"chr19-54385001-54390000",-0.101664276156643,-0.132018330503043,-0.136368123401132,0.0724472965195684,-0.0230255496795422,0.760933199336331
"chr19-54415001-54420000",-0.0467854121102587,-0.166174960605666,-0.0806989368049744,0.124262276704081,0.804930718344066,-0.0930148208309539
"chr19-54420001-54425000",-0.0445097957163778,-0.163619193493945,-0.150719413342291,0.317405189687513,0.790549126937469,-0.131755534709456
"chr19-54570001-54575000",-0.176299272611486,-0.153653991930581,-0.0184209594592272,-0.0240082839397768,-0.152716869254598,0.843169053974037
"chr19-54640001-54645000",-0.0272200861912751,-0.231656923362662,-0.145739255884558,0.0713081291397385,-0.195608835549828,0.80990884698774
"chr19-54660001-54665000",-0.124575416629266,-0.228640752333428,-0.0502917626117101,0.0553050440624492,-0.112581896335213,0.862825186424112
"chr19-55145001-55150000",-0.896624868265446,0.916260056122827,-0.782694472612445,-0.346512127591433,-0.505317235751686,-0.684658916707653
"chr19-55150001-55155000",-0.815944173604533,0.857829916234601,-0.4022303201932,-0.228007907348557,-0.235600676050336,-0.448827798287211
"chr19-55155001-55160000",-0.771257963429875,0.807692081424066,-0.725466130875957,-0.294504495417052,-0.423091603014659,-0.916643760929813
"chr19-55160001-55165000",-0.759536236252552,0.756080387864891,-0.271976160589712,-0.0324007174266393,-0.275758262845516,-0.264325779585769
"chr19-55325001-55330000",-0.214280360465426,-0.219688791643918,-0.164761444762166,-0.0567961294548908,-0.0121528815635313,0.904006574632172
"chr19-55525001-55530000",-0.820026176703123,0.76041175455506,-0.26287847772682,-0.0642368354540718,-0.172366822822136,-0.175331086340673
"chr19-55560001-55565000",-0.910358382392469,0.925469371893769,-0.788743950710786,-0.202650611215355,-0.688122956403013,-0.686686738676035
"chr19-55610001-55615000",-0.719856326567222,0.762896260424385,-0.407339069744342,-0.269025744426335,-0.269629365442981,-0.217356989735437
"chr19-56150001-56155000",-0.461972093832315,0.803536665284392,-0.134762644773499,-0.12489641959365,-0.297594663673805,-0.171696258007158
"chr19-57215001-57220000",-0.362825839815902,0.764466831917886,-0.244428756455668,-0.138479966895893,-0.0695863448520515,-0.286754394430978
"chr19-57335001-57340000",-0.870766712727903,0.804403086516099,-0.4278411675375,-0.272892512443144,-0.112729555426932,-0.466489548407411
"chr19-57465001-57470000",-0.88132427071,0.938710363610278,-0.602838651547339,-0.248168160173021,-0.400335379884327,-0.316156916018886
"chr19-57710001-57715000",-0.547583624009837,0.809126669078436,-0.184424776898797,-0.124088572308759,-0.209157521964183,-0.0953288973998662
"chr19-57790001-57795000",-0.400645782752672,0.788654701296158,-0.177229836036664,-0.0281836360312362,-0.111165280017344,-0.270454017060962
"chr20-210001-215000",-0.328738810675473,0.759969856809651,-0.300040607600924,0.0306111098512556,-0.206208640445736,-0.109942105116734
"chr20-215001-220000",-0.799738543974632,0.883271562055871,-0.607571769623225,-0.291084984652289,-0.508274012754524,-0.456572593821109
"chr20-555001-560000",-0.814264648647319,0.819942956423438,-0.305441147406172,-0.247590511884425,-0.240730726705385,-0.362205655214919
"chr20-665001-670000",-0.81512103559698,0.832270573427664,-0.702069709640907,-0.235761919773677,-0.52098972882228,-0.519584686232309
"chr20-695001-700000",-0.461153220740569,0.785390544248928,-0.276692497841853,-0.0234645524319848,-0.120369509782036,-0.165279400537503
"chr20-700001-705000",-0.889464475337018,0.860405758857467,-0.48884216755845,-0.135757679812591,-0.265392907561197,-0.368845120669038
"chr20-725001-730000",-0.688859825022067,0.752437915024888,-0.321684038158997,-0.0872892608121044,-0.11628066914572,-0.189016350899814
"chr20-775001-780000",-0.725699887910039,0.803367730226666,-0.385107508459873,-0.220775370773907,-0.0646975881564536,-0.413774739882701
"chr20-1200001-1205000",-0.135176484244188,-0.141562667047153,0.0112610176278458,-0.0848351018881412,0.829723776015679,-0.160156342468385
"chr20-1280001-1285000",-0.645987807088929,0.792145721658741,-0.224728181244318,-0.186504108866079,-0.131705871247568,-0.211776714653911
"chr20-1485001-1490000",-0.10064893292204,-0.149101957406688,-0.0127654655706464,-0.0807294959785055,-0.134993487348107,0.803782708641869
"chr20-1490001-1495000",-0.193659928097253,-0.283872919864548,0.0322812323894881,0.0379666858938393,-0.174257579357757,0.834603814421128
"chr20-1535001-1540000",-0.0678805325214812,-0.356286933446673,-0.0721931778611516,-0.135136715018535,-0.05622297165242,0.852558232004174
"chr20-1910001-1915000",-0.52740369827027,0.755079243221379,-0.358172321491658,-0.233496912353141,-0.198427053244635,-0.246252081069967
"chr20-2135001-2140000",-0.704479327393295,0.759532151347307,-0.363028688946055,-0.261815579180345,-0.191896247052697,-0.350342556332706
"chr20-2140001-2145000",-0.682868040434229,0.755349448098371,-0.655937854799034,-0.148536572340098,-0.509978644554002,-0.576877619066123
"chr20-2145001-2150000",-0.648624921047925,0.777887241553326,-0.373096095652735,-0.120173247757971,-0.30862114657576,-0.427335777277793
"chr20-2235001-2240000",0.785525719373977,-0.426342945240064,-0.0732810058959155,0.0310760109815259,-0.0946663015751698,-0.0509133363315815
"chr20-2300001-2305000",-0.106945597494205,-0.160152034054224,-0.0708637312428701,-0.0481626890226558,-0.0744463376468395,0.830734375524154
"chr20-2315001-2320000",0.808063783095321,-0.380242367141801,-0.0835682556048628,-0.126993802554533,-0.185557483725648,-0.0134705025373037
"chr20-3325001-3330000",-0.822572086911329,0.753698508239217,-0.394449669660732,-0.0479280185479521,-0.127287620771091,-0.0805733576921495
"chr20-3350001-3355000",-0.755131948844006,0.754813169240308,-0.411536648720629,-0.226895121161425,-0.176746093616863,-0.0547929376369539
"chr20-3420001-3425000",-0.0477701410708501,-0.149555210632604,-0.09897005409414,0.0277765643795835,-0.0595635441306141,0.788787370134829
"chr20-3735001-3740000",-0.0335616807511546,-0.227369024265075,0.775294855568306,-0.16285898786648,-0.137129199691182,-0.122373249164414
"chr20-3755001-3760000",-0.146601257304284,-0.151968859517582,0.0456625547624242,0.0463736783271671,0.786441611936813,-0.079798367518336
"chr20-4120001-4125000",-0.187820455881806,-0.176358091796482,0.806655291998926,-0.0956731876302267,-0.0209719395117424,-0.0857480960506723
"chr20-4215001-4220000",-0.138068159072169,-0.0536474103487269,-0.148571797153949,-0.0799645686957769,0.783025325650754,-0.0589181821368295
"chr20-4220001-4225000",-0.774714056625144,0.762003235756689,-0.368430859504489,-0.131529331884686,-0.11039452100196,-0.254079600639037
"chr20-4600001-4605000",-0.814044283106809,0.841502598392092,-0.55163413562561,-0.0252802482903007,-0.426230753949414,-0.33187472213897
"chr20-4735001-4740000",-0.386455960025027,0.788109395615738,-0.483540595679625,-0.0515642898675175,-0.284273505678104,-0.144040669658216
"chr20-4810001-4815000",-0.0437301883243009,-0.565245802431342,0.0237078228521117,-0.220243523569664,-0.105473954456187,0.806883096533706
"chr20-4825001-4830000",0.760257494992016,-0.374073915053536,-0.137918873709962,-0.160232033099407,-0.113614707279623,0.0510037584960629
"chr20-4835001-4840000",0.852326888848546,-0.577881073336834,-0.0612697023803444,-0.218965917955141,-0.151591622434148,-0.359430134881205
"chr20-5135001-5140000",-0.75325864440369,0.783298617623604,-0.486949162629132,-0.101392289596212,-0.0948375523641329,-0.364446097941086
"chr20-5195001-5200000",-0.743309086377557,0.81839766287811,-0.595768149033806,-0.0655610335530201,-0.378905630599241,-0.35818577354306
"chr20-5765001-5770000",-0.730464163338301,0.789052133888786,-0.453266315318814,-0.00618706438604546,-0.289261932508833,-0.194954874123943
"chr20-5825001-5830000",-0.71974869614944,0.789787682455584,-0.372312627246043,-0.26398266557611,-0.317253861945186,-0.455699059644401
"chr20-5830001-5835000",-0.764332707716861,0.791530743842238,-0.713996961516816,-0.179529655158145,-0.242754988009117,-0.365462975043341
"chr20-5885001-5890000",-0.756185422730977,0.811806319440757,-0.671454505377896,-0.300578655738048,-0.319426366171836,-0.275708339046692
"chr20-5910001-5915000",-0.696466601780765,0.751560540018505,-0.587300986552803,-0.139666602712293,-0.178123986923165,-0.381678180534981
"chr20-6030001-6035000",-0.702044116003923,0.79856759326688,-0.691206192224483,-0.321387337212282,-0.452462321846828,-0.44070667287398
"chr20-6035001-6040000",-0.749039562163353,0.800510609967576,-0.447764460492687,-0.140842579524816,-0.318377334707991,-0.373951820714428
"chr20-6070001-6075000",-0.654209885528966,0.754569291549256,-0.341642902682387,0.0108113267291639,-0.144778810212129,-0.331080963408122
"chr20-6160001-6165000",0.771971138579315,-0.135265049510599,-0.249955377908943,-0.116736928830024,-0.198739325433973,-0.266953396127032
"chr20-6165001-6170000",0.809895186743092,-0.28112533117877,-0.10194208936921,0.0338161280438435,-0.16676236684942,-0.0991906278654847
"chr20-6490001-6495000",0.215821364567502,-0.270440435704153,-0.0501575310282849,0.755914388738686,-0.0465315406634986,-0.0596246157194088
"chr20-7120001-7125000",-0.844763476108631,0.879412637604577,-0.618253123713974,-0.307823084002148,-0.400257740586555,-0.525339510401711
"chr20-7255001-7260000",-0.70284387235128,0.751097878953755,-0.520876445322289,-0.0642217531048035,-0.217146012102528,-0.298451298095349
"chr20-8115001-8120000",0.781659522066412,-0.572288976417553,-0.0618078594406015,0.129617039319565,-0.126678417874978,-0.0590982760578456
"chr20-8125001-8130000",0.760891901019183,-0.291483130559456,-0.16027615992585,0.0797168641563417,-0.0776853388688706,-0.0312912104367926
